,Entry,Gene Names_x,Entry Name,Protein names,Organism,Mass
4130,G2Q7A7,MYCTH_2300435,G2Q7A7_THET4,Kelch domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),61692
4131,G2Q7B0,MYCTH_2300439,G2Q7B0_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),46484
4132,G2Q7B1,MYCTH_101019,G2Q7B1_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),9879
4133,G2Q7B3,MYCTH_2108584,G2Q7B3_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),17036
4134,G2Q7B4,MYCTH_2300447,G2Q7B4_THET4,GATA-type domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),47874
4135,G2Q7B6,MYCTH_2133103,G2Q7B6_THET4,Extracellular membrane protein CFEM domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),102479
4136,G2Q7B8,MYCTH_2300461,G2Q7B8_THET4,Actin polymerization protein Bzz1,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),81605
4137,G2Q7C0,MYCTH_2300475,G2Q7C0_THET4,GAF domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),17747
4138,G2Q7C1,MYCTH_2058793,G2Q7C1_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),8795
4139,G2Q7C2,MYCTH_2300476,G2Q7C2_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),53075
4140,G2Q7C3,MYCTH_2300477,G2Q7C3_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),8231
4141,G2Q7C6,MYCTH_2300487,G2Q7C6_THET4,Ste12 interacting protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),10763
4142,G2Q7C7,MYCTH_2300488,G2Q7C7_THET4,Glycosyltransferase family 34 protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),83627
4143,G2Q7C8,MYCTH_2116681,G2Q7C8_THET4,LIM zinc-binding domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),76796
4144,G2Q7C9,MYCTH_87669,G2Q7C9_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),6236
4145,G2Q7D1,MYCTH_2058064,G2Q7D1_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),64364
4146,G2Q7D2,MYCTH_2089931,G2Q7D2_THET4,Major facilitator superfamily (MFS) profile domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),61840
4147,G2Q7D3,MYCTH_2300500,G2Q7D3_THET4,J domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),40723
4148,G2Q7D4,MYCTH_2300501,G2Q7D4_THET4,SCP2 domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),13390
4149,G2Q7D5,MYCTH_107142,G2Q7D5_THET4,RanBD1 domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),85203
4150,G2Q7D6,MYCTH_2125016,G2Q7D6_THET4,Transmembrane protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),39490
4151,G2Q7D7,MYCTH_2300508,G2Q7D7_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),18420
4152,G2Q7E0,MYCTH_2302249,G2Q7E0_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),55057
4153,G2Q7E1,MYCTH_2302251,G2Q7E1_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),68650
4154,G2Q7E2,MYCTH_2302253,G2Q7E2_THET4,Tryptophan synthase beta chain-like PALP domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),37680
4155,G2Q7E3,MYCTH_2125843,G2Q7E3_THET4,N-acetyltransferase domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),28204
4156,G2Q7E4,MYCTH_2302257,G2Q7E4_THET4,methionine--tRNA ligase (EC 6.1.1.10),Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),69948
4157,G2Q7E5,MYCTH_2302259,G2Q7E5_THET4,Ser/arg-related nuclear matrix protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),105379
4158,G2Q7E6,MYCTH_2057906,G2Q7E6_THET4,Glycoside hydrolase family 28 protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),40811
4159,G2Q7E7,MYCTH_2302265,G2Q7E7_THET4,Protein kinase domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),46722
4160,G2Q7E8,MYCTH_2302271,G2Q7E8_THET4,60S ribosomal protein L4 C-terminal domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),39250
4161,G2Q7E9,MYCTH_2302273,G2Q7E9_THET4,Eisosome protein 1,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),58627
4162,G2Q7F0,MYCTH_2302276,G2Q7F0_THET4,Frag1/DRAM/Sfk1 family protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),35500
4163,G2Q7F2,MYCTH_2302278,G2Q7F2_THET4,F-box domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),105439
4164,G2Q7F3,MYCTH_2125853,G2Q7F3_THET4,RING-type domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),103221
4165,G2Q7F4,MYCTH_2125854,G2Q7F4_THET4,Helicase ATP-binding domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),55629
4166,G2Q7F5,MYCTH_2302283,G2Q7F5_THET4,"Protein FYV4, mitochondrial",Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),27138
4167,G2Q7F6,MYCTH_2302286,G2Q7F6_THET4,BZIP domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),15997
4168,G2Q7F8,MYCTH_2302291,G2Q7F8_THET4,Rab-GAP TBC domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),103700
4169,G2Q7F9,MYCTH_2302294,G2Q7F9_THET4,Mso1 N-terminal domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),27735
4170,G2Q7G0,MYCTH_2302295,G2Q7G0_THET4,Ribosomal L28e/Mak16 domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),30483
4171,G2Q7G1,MYCTH_2302298,G2Q7G1_THET4,TrmE-type G domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),61219
4172,G2Q7G2,MYCTH_2302300,G2Q7G2_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),8446
4173,G2Q7G3,MYCTH_2302305,G2Q7G3_THET4,XPG N-terminal domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),37380
4174,G2Q7G4,MYCTH_87328,G2Q7G4_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),7781
4175,G2Q7G5,MYCTH_2302310,G2Q7G5_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),19027
4176,G2Q7G8,MYCTH_2302317,G2Q7G8_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),8867
4177,G2Q7G9,MYCTH_2302318,G2Q7G9_THET4,DWNN domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),69486
4178,G2Q7H0,MYCTH_2314842,G2Q7H0_THET4,PRELI/MSF1 domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),26924
4179,G2Q7H2,MYCTH_2302323,G2Q7H2_THET4,Prokaryotic-type class I peptide chain release factors domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),47429
4180,G2Q7H4,MYCTH_2302336,G2Q7H4_THET4,Gamma-glutamyltranspeptidase,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),64831
4181,G2Q7H6,MYCTH_92469,G2Q7H6_THET4,Short-chain dehydrogenase/reductase-like protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),37163
4182,G2Q7H7,MYCTH_2302339,G2Q7H7_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),43660
4183,G2Q7H8,MYCTH_2302341,G2Q7H8_THET4,Vacuolar protein sorting-associated protein 1,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),78033
4184,G2Q7H9,MYCTH_110897,G2Q7H9_THET4,CTLH domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),68673
4185,G2Q7I0,MYCTH_2302350,G2Q7I0_THET4,PH domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),71233
4186,G2Q7I1,MYCTH_2302354,G2Q7I1_THET4,Importin N-terminal domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),108146
4187,G2Q7I2,MYCTH_2302356,G2Q7I2_THET4,Rap-GAP domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),180437
4188,G2Q7I3,MYCTH_2302360,G2Q7I3_THET4,N-acetyltransferase domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),58499
4189,G2Q7I4,MYCTH_100290,G2Q7I4_THET4,Mis6 domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),72122
4190,G2Q7I5,MYCTH_2314846,G2Q7I5_THET4,ABC transporter domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),32266
4191,G2Q7I6,MYCTH_2302369,G2Q7I6_THET4,SH3 domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),143955
4192,G2Q7I7,MYCTH_2057956,G2Q7I7_THET4,Protein kinase domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),76786
4193,G2Q7J0,MYCTH_2302376,G2Q7J0_THET4,Knr4/Smi1-like domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),56189
4194,G2Q7J1,MYCTH_78441,G2Q7J1_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),18512
4195,G2Q7J2,MYCTH_2300510,G2Q7J2_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),31032
4196,G2Q7J3,MYCTH_2300515,G2Q7J3_THET4,SAM domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),99895
4197,G2Q7J5,MYCTH_45679,G2Q7J5_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),13737
4198,G2Q7J7,MYCTH_2314483,G2Q7J7_THET4,AN1-type domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),8106
4199,G2Q7K0,MYCTH_2142854,G2Q7K0_THET4,GP-PDE domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),41435
4200,G2Q7K2,MYCTH_107134,G2Q7K2_THET4,SET domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),56047
4201,G2Q7K3,MYCTH_2300544,G2Q7K3_THET4,Translin-like protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),26699
4202,G2Q7K6,MYCTH_2300549,G2Q7K6_THET4,60S ribosomal protein L22,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),14294
4203,G2Q7K7,MYCTH_79688,G2Q7K7_THET4,OBG-type G domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),44763
4204,G2Q7K8,MYCTH_2314489,G2Q7K8_THET4,Plasma membrane proteolipid 3,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),6326
4205,G2Q7K9,MYCTH_2125036,G2Q7K9_THET4,Major facilitator superfamily (MFS) profile domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),20535
4206,G2Q7L0,MYCTH_2300553,G2Q7L0_THET4,ATP-grasp domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),45640
4207,G2Q7L1,MYCTH_2300554,G2Q7L1_THET4,TauD/TfdA-like domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),34467
4208,G2Q7L2,MYCTH_2300555,G2Q7L2_THET4,Ornithine decarboxylase,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),48245
4209,G2Q7L3,MYCTH_2300559,G2Q7L3_THET4,AMP-dependent synthetase/ligase domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),55021
4210,G2Q7L4,MYCTH_2116710,G2Q7L4_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),314137
4211,G2Q7L5,MYCTH_66289,G2Q7L5_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),25492
4212,G2Q7L6,MYCTH_100975,G2Q7L6_THET4,"Telomere length regulation/capping, TEN1",Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),15399
4213,G2Q7L7,MYCTH_2089975,G2Q7L7_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),14781
4214,G2Q7L8,MYCTH_2300572,G2Q7L8_THET4,ER membrane protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),47734
4215,G2Q7L9,MYCTH_2300573,G2Q7L9_THET4,Histone chaperone domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),22256
4216,G2Q7M0,MYCTH_2300574,G2Q7M0_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),154220
4217,G2Q7M3,MYCTH_2142867,G2Q7M3_THET4,SCD domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),139545
4218,G2Q7M4,MYCTH_2300582,G2Q7M4_THET4,Urease accessory protein UreD,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),36792
4219,G2Q7M5,MYCTH_2300583,G2Q7M5_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),63084
4220,G2Q7M6,MYCTH_2300584,G2Q7M6_THET4,FAD dependent oxidoreductase domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),49347
4221,G2Q7M7,MYCTH_2300587,G2Q7M7_THET4,Major facilitator superfamily (MFS) profile domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),47733
4222,G2Q7M8,MYCTH_2300589,G2Q7M8_THET4,Zn(2)-C6 fungal-type domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),66365
4223,G2Q7M9,MYCTH_2300590,G2Q7M9_THET4,Cyclin N-terminal domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),74815
4224,G2Q7N0,MYCTH_2300593,G2Q7N0_THET4,EF-hand domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),78310
4225,G2Q7N1,MYCTH_2300594,G2Q7N1_THET4,F-box domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),35987
4226,G2Q7N2,MYCTH_2300596,G2Q7N2_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),31190
4227,G2Q7N3,MYCTH_2108644,G2Q7N3_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),16346
4228,G2Q7N4,MYCTH_2116734,G2Q7N4_THET4,Zn(2)-C6 fungal-type domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),43711
4229,G2Q7N5,MYCTH_2059044,G2Q7N5_THET4,Integral membrane protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),27317
4230,G2Q7N6,MYCTH_2300600,G2Q7N6_THET4,Major facilitator superfamily (MFS) profile domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),61822
4231,G2Q7N8,MYCTH_2300604,G2Q7N8_THET4,C2H2-type domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),34360
4232,G2Q7N9,MYCTH_2300608,G2Q7N9_THET4,AB hydrolase-1 domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),40643
4233,G2Q7P0,MYCTH_2314496,G2Q7P0_THET4,DUF218 domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),29661
4234,G2Q7P2,MYCTH_2300613,G2Q7P2_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),40969
4235,G2Q7P4,MYCTH_2300626,G2Q7P4_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),21216
4236,G2Q7P7,MYCTH_2302387,G2Q7P7_THET4,MIF4G domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),93547
4237,G2Q7P8,MYCTH_2302391,G2Q7P8_THET4,RRM domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),41281
4238,G2Q7P9,MYCTH_87315,G2Q7P9_THET4,Tom7-domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),6091
4239,G2Q7Q0,MYCTH_2302393,G2Q7Q0_THET4,Mitochondrial carrier-like protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),44909
4240,G2Q7Q1,MYCTH_92449,G2Q7Q1_THET4,C2H2 transcription factor,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),59413
4241,G2Q7Q4,MYCTH_2033959,G2Q7Q4_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),8751
